NTD ID,Agency,Mode,TOS,UZA Name,1/2019,2/2019,3/2019,4/2019,5/2019,6/2019,7/2019,8/2019,9/2019,10/2019,11/2019,12/2019,1/2020,2/2020,3/2020,4/2020,5/2020,6/2020,7/2020,8/2020,9/2020,10/2020,11/2020,12/2020,1/2021,2/2021,3/2021,4/2021,5/2021,6/2021,7/2021,8/2021,9/2021,10/2021,11/2021,12/2021,1/2022,2/2022,3/2022,4/2022,5/2022,6/2022,7/2022,8/2022,9/2022,10/2022,11/2022,12/2022,1/2023,2/2023,3/2023,4/2023,5/2023,6/2023,7/2023,8/2023,9/2023,10/2023,11/2023,12/2023
10051.0,Housatonic Area Regional Transit ,DR,DO,"Danbury, CT--NY","5,109 ","4,717 ","5,232 ","5,444 ","5,487 ","4,829 ","5,216 ","5,450 ","5,287 ","6,074 ","4,963 ","4,434 ","5,495 ","5,080 ","3,197 ","1,041 ","1,064 ","1,548 ","2,024 ","2,053 ","2,509 ","2,704 ","2,561 ","2,252 ","2,219 ","2,004 ","2,974 ","3,065 ","3,116 ","3,484 ","3,446 ","3,823 ","3,964 ","4,201 ","4,123 ","4,092 ","3,253 ","4,570 ","4,904 ","4,696 ","4,515 ","4,628 ","4,454 ","5,192 ","5,108 ","4,935 ","4,779 ","4,473 ","4,721 ","4,850 ","5,668 ","5,063 ","5,470 ","5,269 ","4,756 ","5,300 ","5,022 ","5,433 ","5,006 ","4,587 "
10051.0,Housatonic Area Regional Transit ,MB,DO,"Danbury, CT--NY","48,040 ","43,962 ","48,443 ","51,919 ","53,964 ","51,569 ","54,962 ","56,448 ","53,267 ","57,999 ","50,692 ","43,313 ","49,076 ","46,899 ","33,849 ","17,005 ","25,697 ","27,891 ","31,022 ","30,605 ","33,727 ","34,154 ","31,643 ","28,625 ","26,380 ","22,212 ","30,948 ","32,254 ","31,896 ","32,912 ","33,208 ","33,341 ","34,019 ","35,407 ","33,735 ","33,687 ","25,627 ","28,057 ","35,292 ","35,787 ","38,890 ","43,735 ","44,292 ","49,065 ","45,824 ","46,852 ","43,677 ","40,445 ","39,281 ","41,390 ","50,953 ","44,309 ","46,530 ","46,132 ","44,127 ","48,041 ","41,981 ","47,055 ","42,796 ","39,191 "
10052.0,"New Britain Transportation Company, Inc.",MB,DO,"Hartford, CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10053.0,Cape Ann Transportation Authority,DR,PT,"Boston, MA--NH","2,361 ","2,101 ","2,363 ","2,341 ","2,594 ","2,307 ","2,445 ","2,653 ","2,349 ","2,729 ","2,425 ","2,548 ","2,695 ","2,381 ","1,748 ",628 ,673 ,992 ,"1,232 ","1,265 ","1,238 ","1,335 ","1,291 ","1,172 ","1,161 ","1,253 ","1,791 ","1,702 ","2,509 ","3,113 ","3,294 ","3,359 ","3,341 ","2,860 ","2,679 ","3,118 ","2,478 ","2,502 ","3,626 ","3,039 ","2,970 ","3,060 ","3,666 ","4,017 ","4,176 ","4,165 ","4,380 ","4,709 ","4,468 ","4,055 ","4,966 ","4,070 ","4,990 ","4,757 ","4,723 ","5,412 ","5,119 ","5,580 ","5,118 ","5,221 "
10053.0,Cape Ann Transportation Authority,MB,PT,"Boston, MA--NH","15,073 ","13,725 ","15,343 ","14,873 ","20,261 ","20,574 ","20,029 ","17,740 ","19,093 ","18,489 ","13,977 ","11,848 ","13,281 ","12,126 ","9,084 ","3,676 ","7,039 ","8,854 ","10,258 ","10,893 ","10,943 ","11,394 ","9,763 ","8,901 ","9,282 ","8,182 ","11,480 ","12,217 ","13,617 ","14,270 ","16,671 ","16,993 ","18,494 ","16,877 ","14,704 ","14,227 ","12,313 ","12,057 ","16,281 ","15,169 ","10,775 ","8,442 ","12,175 ","10,516 ","12,150 ","9,906 ","8,270 ","8,893 ","8,800 ","7,682 ","11,220 ","9,125 ","11,827 ","7,675 ","10,967 ","12,082 ","14,226 ","13,121 ","11,761 ","12,325 "
10055.0,Connecticut Department of Transportation - CTTRANSIT New Haven Division,MB,DO,"New Haven, CT","590,792 ","577,350 ","628,776 ","637,745 ","659,017 ","597,590 ","587,064 ","642,586 ","637,278 ","742,815 ","565,977 ","598,938 ","661,340 ","634,532 ","528,337 ","343,230 ","361,915 ","446,886 ","494,661 ","499,792 ","539,333 ","466,438 ","379,306 ","362,615 ","348,740 ","311,673 ","386,492 ","383,558 ","385,116 ","405,001 ","417,465 ","432,061 ","502,337 ","428,815 ","412,451 ","407,091 ","346,243 ","375,081 ","450,469 ","536,070 ","596,816 ","631,996 ","647,869 ","717,160 ","734,671 ","733,198 ","692,444 ","628,716 ","652,068 ","591,376 ","670,569 ","575,790 ","570,136 ","491,134 ","454,349 ","504,474 ","475,729 ","502,707 ","512,342 ","464,885 "
10056.0,Connecticut Department of Transportation - CTTRANSIT Stamford Division,MB,DO,"Bridgeport--Stamford, CT--NY","205,044 ","197,987 ","223,038 ","238,222 ","247,996 ","229,724 ","243,550 ","249,846 ","249,977 ","281,961 ","211,557 ","220,850 ","231,658 ","222,985 ","173,098 ","88,071 ","110,592 ","173,435 ","196,242 ","201,486 ","214,438 ","184,002 ","148,617 ","143,070 ","134,161 ","119,970 ","157,803 ","160,179 ","165,742 ","177,833 ","184,044 ","188,646 ","218,787 ","174,387 ","176,432 ","173,399 ","148,806 ","152,594 ","183,752 ","223,549 ","253,043 ","288,681 ","286,845 ","314,034 ","314,464 ","317,277 ","303,705 ","281,156 ","290,398 ","282,997 ","343,425 ","237,436 ","267,269 ","248,903 ","236,290 ","253,152 ","244,813 ","251,620 ","229,954 ","204,487 "
10057.0,Norwalk Transit District,DR,DO,"Bridgeport--Stamford, CT--NY","4,913 ","4,527 ","4,999 ","5,615 ","5,804 ","5,158 ","6,337 ","6,483 ","6,012 ","7,446 ","7,158 ","6,866 ","7,577 ","7,345 ","5,274 ","1,507 ","1,518 ","2,374 ","3,439 ","3,780 ","4,520 ","4,366 ","3,296 ","2,611 ","2,845 ","2,583 ","3,504 ","3,360 ","3,647 ","3,696 ","3,786 ","3,766 ","4,706 ","5,332 ","5,088 ","4,786 ","3,615 ","4,611 ","5,263 ","5,612 ","6,171 ","6,382 ","6,551 ","6,878 ","7,010 ","7,502 ","7,103 ","6,118 ","6,500 ","6,075 ","7,102 ","6,007 ","6,651 ","6,028 ","6,045 ","6,512 ","6,150 ","7,091 ","6,719 ","6,117 "
10057.0,Norwalk Transit District,DR,PT,"Bridgeport--Stamford, CT--NY","4,632 ","4,284 ","4,838 ","5,050 ","5,227 ","4,327 ","4,834 ","4,725 ","4,739 ","5,383 ","4,403 ","4,545 ","5,078 ","4,465 ","2,555 ",0 ,0 ,0 ,0 ,0 ,0 ,763 ,998 ,"1,122 ","1,083 ",957 ,"1,182 ","1,213 ","1,578 ","2,359 ","2,328 ","2,003 ","2,357 ","2,269 ","2,396 ","2,515 ","1,668 ","2,298 ","2,308 ","2,789 ","2,936 ","3,029 ","2,335 ","2,704 ","3,183 ","2,866 ","2,674 ","3,017 ","3,351 ","3,474 ","4,171 ","3,939 ","4,543 ","4,476 ","4,068 ","4,782 ","4,338 ","4,758 ","4,417 ","4,235 "
10057.0,Norwalk Transit District,MB,DO,"Bridgeport--Stamford, CT--NY","103,315 ","101,313 ","112,990 ","116,200 ","115,482 ","104,613 ","113,348 ","116,952 ","114,565 ","125,357 ","108,409 ","96,818 ","103,000 ","101,092 ","75,737 ","41,441 ","47,475 ","68,019 ","78,195 ","80,526 ","83,345 ","76,486 ","60,914 ","55,853 ","54,366 ","47,733 ","64,188 ","63,778 ","66,249 ","72,251 ","80,683 ","76,503 ","77,628 ","77,791 ","73,735 ","73,163 ","58,580 ","63,733 ","77,766 ","92,874 ","101,551 ","114,020 ","121,940 ","130,181 ","129,159 ","131,619 ","125,958 ","118,820 ","120,473 ","116,777 ","138,820 ","96,681 ","114,367 ","99,587 ","101,314 ","105,973 ","101,119 ","110,541 ","101,318 ","92,676 "
10057.0,Norwalk Transit District,MB,PT,"Bridgeport--Stamford, CT--NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10061.0,Montachusett Regional Transit Authority,DR,PT,"Leominster--Fitchburg, MA","28,771 ","25,975 ","29,329 ","30,266 ","31,669 ","26,852 ","29,381 ","31,644 ","28,881 ","32,721 ","28,251 ","25,031 ","28,843 ","26,056 ","26,205 ","4,564 ","5,379 ","7,324 ","8,570 ","8,811 ","10,905 ","13,965 ","11,430 ","11,866 ","10,514 ","9,322 ","14,394 ","14,434 ","14,443 ","16,304 ","17,853 ","19,239 ","19,627 ","20,038 ","18,907 ","19,083 ","15,647 ","16,120 ","21,452 ","18,939 ","20,488 ","19,636 ","18,277 ","20,768 ","21,028 ","20,740 ","20,310 ","20,920 ","18,223 ","18,416 ","22,874 ","20,654 ","23,003 ","21,519 ","19,274 ","23,520 ","22,150 ","23,419 ","22,548 ","21,414 "
10061.0,Montachusett Regional Transit Authority,DR,TX,"Leominster--Fitchburg, MA","19,500 ","17,726 ","19,537 ","19,186 ","19,991 ","19,286 ","20,313 ","20,702 ","20,575 ","21,220 ","18,846 ","18,692 ","21,018 ","20,902 ","18,996 ","10,414 ","11,044 ","11,085 ","11,992 ","12,065 ","12,272 ","14,869 ","12,547 ","11,178 ","11,023 ","10,629 ","13,246 ","12,617 ","13,238 ","13,695 ","18,519 ","17,798 ","17,935 ","17,933 ","17,866 ","19,135 ","18,074 ","18,039 ","22,444 ","21,538 ","22,338 ","22,329 ","22,886 ","24,531 ","23,400 ","23,042 ","23,015 ","24,783 ","24,883 ","22,597 ","24,079 ","23,499 ","25,169 ","23,636 ","26,718 ","29,212 ","28,978 ","25,852 ","24,962 ","24,488 "
10061.0,Montachusett Regional Transit Authority,MB,PT,"Leominster--Fitchburg, MA","38,095 ","45,157 ","44,669 ","50,453 ","47,004 ","33,813 ","34,426 ","37,226 ","54,030 ","59,944 ","50,397 ","40,527 ","41,699 ","47,006 ","30,492 ","13,668 ","15,332 ","18,698 ","19,070 ","20,073 ","25,497 ","24,190 ","19,519 ","19,231 ","17,677 ","16,341 ","21,452 ","20,567 ","20,374 ","21,431 ","19,836 ","17,528 ","28,267 ","28,086 ","23,001 ","23,239 ","19,977 ","21,854 ","29,137 ","30,374 ","28,659 ","27,836 ","28,072 ","31,160 ","36,177 ","30,490 ","27,855 ","21,286 ","24,412 ","24,531 ","30,163 ","29,496 ","31,498 ","27,119 ","27,296 ","27,382 ","30,916 ","31,963 ","31,716 ","30,022 "
10063.0,Middletown Transit District,DR,DO,"Hartford, CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10063.0,Middletown Transit District,DR,PT,"Hartford, CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10063.0,Middletown Transit District,MB,DO,"Hartford, CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10063.0,Middletown Transit District,MB,PT,"Hartford, CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10064.0,Greater Attleboro-Taunton Regional Transit Authority,CB,PT,"Providence, RI--MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10064.0,Greater Attleboro-Taunton Regional Transit Authority,DR,PT,"Providence, RI--MA","27,338 ","25,911 ","26,575 ","27,059 ","28,181 ","24,529 ","26,006 ","26,707 ","25,080 ","26,772 ","23,634 ","20,685 ","26,453 ","24,123 ","15,442 ","4,403 ","4,654 ","6,770 ","9,263 ","10,182 ","10,854 ","11,071 ","10,031 ","9,989 ","9,921 ","10,214 ","14,202 ","14,070 ","13,441 ","15,427 ","15,577 ","16,658 ","17,829 ","16,728 ","17,698 ","17,838 ","14,397 ","15,962 ","21,406 ","19,755 ","19,941 ","20,107 ","18,670 ","21,570 ","21,611 ","21,622 ","20,921 ","20,458 ","20,667 ","19,749 ","23,670 ","21,002 ","23,908 ","22,547 ","20,455 ","22,824 ","21,869 ","23,754 ","22,284 ","21,022 "
10064.0,Greater Attleboro-Taunton Regional Transit Authority,MB,PT,"Providence, RI--MA","56,399 ","53,922 ","58,166 ","57,853 ","61,404 ","55,937 ","56,095 ","59,979 ","55,463 ","59,189 ","56,340 ","53,582 ","54,455 ","53,244 ","39,290 ","16,288 ","17,566 ","22,505 ","30,326 ","29,187 ","29,016 ","25,996 ","24,427 ","24,026 ","22,625 ","20,254 ","25,457 ","25,938 ","28,678 ","26,833 ","28,980 ","30,124 ","32,842 ","31,263 ","32,526 ","32,006 ","26,488 ","27,157 ","36,504 ","33,971 ","35,595 ","35,919 ","32,487 ","34,049 ","41,112 ","39,750 ","38,506 ","38,025 ","36,957 ","31,655 ","40,208 ","36,816 ","42,937 ","38,963 ","37,318 ","38,082 ","42,894 ","47,067 ","43,623 ","42,783 "
10066.0,Green Mountain Transit Authority,CB,DO,"Burlington, VT","22,392 ","20,325 ","20,664 ","21,666 ","19,617 ","17,774 ","18,472 ","18,769 ","18,754 ","21,718 ","18,655 ","18,526 ","21,610 ","18,988 ","10,602 ","2,079 ","2,355 ","3,311 ","3,878 ","4,024 ","4,753 ","5,104 ","4,380 ","3,761 ","3,843 ","3,877 ","4,467 ","4,478 ","4,471 ","5,044 ","4,841 ","5,666 ","7,021 ","8,247 ","6,493 ","6,118 ","6,284 ","6,113 ","8,218 ","7,401 ","7,356 ","8,642 ","7,885 ","9,109 ","9,179 ","8,907 ","8,342 ","7,619 ","8,523 ","8,130 ","9,502 ","8,842 ","9,407 ","7,704 ","4,686 ","7,721 ","9,240 ","11,019 ","9,047 ","6,695 "
10066.0,Green Mountain Transit Authority,DR,DO,"Burlington, VT","6,945 ","6,687 ","6,915 ","7,200 ","6,906 ","7,230 ","7,272 ","8,119 ","7,340 ","8,765 ","7,965 ","7,196 ","8,741 ","6,911 ","4,518 ","1,921 ","1,907 ","2,101 ","2,551 ","2,284 ","3,610 ","3,821 ","3,162 ","3,207 ","4,400 ","4,727 ","5,904 ","5,560 ","5,402 ","5,973 ","6,190 ","6,391 ","5,838 ","5,872 ","6,383 ","6,519 ","6,131 ","6,288 ","7,103 ","7,675 ","8,298 ","7,581 ","5,650 ","5,748 ","5,492 ","5,618 ","5,694 ","5,544 ","6,461 ","6,492 ","7,836 ","7,195 ","7,394 ","7,455 ","6,103 ","7,787 ","6,425 ","6,800 ","6,306 ","6,568 "
10066.0,Green Mountain Transit Authority,DR,PT,"Burlington, VT","6,459 ","6,139 ","6,655 ","7,192 ","7,287 ","6,632 ","6,377 ","6,620 ","6,219 ","7,248 ","6,104 ","7,038 ","6,919 ","6,357 ","4,315 ","1,447 ","1,698 ","2,880 ","3,389 ","3,463 ","4,101 ","4,436 ","3,560 ","3,753 ","3,595 ","3,598 ","4,438 ","4,528 ","4,910 ","5,184 ","5,023 ","5,269 ","5,528 ","5,215 ","4,880 ","5,428 ","5,112 ","5,094 ","6,106 ","5,318 ","5,968 ","6,224 ","5,460 ","6,212 ","6,067 ","5,827 ","5,897 ","5,762 ","5,896 ","5,711 ","6,709 ","6,185 ","6,262 ","6,396 ","6,084 ","7,163 ","6,754 ","7,623 ","7,222 ","6,760 "
10066.0,Green Mountain Transit Authority,MB,DO,"Burlington, VT","230,150 ","220,253 ","227,267 ","205,452 ","199,036 ","164,725 ","172,323 ","172,307 ","203,313 ","225,847 ","190,222 ","204,131 ","243,873 ","237,883 ","154,393 ","62,827 ","66,627 ","89,518 ","93,367 ","98,805 ","120,452 ","126,657 ","103,141 ","96,823 ","94,650 ","97,653 ","123,555 ","118,288 ","116,160 ","105,669 ","113,024 ","123,484 ","170,162 ","180,955 ","159,981 ","158,148 ","172,609 ","172,335 ","160,623 ","124,668 ","140,284 ","152,451 ","131,864 ","147,014 ","192,515 ","169,089 ","156,978 ","160,172 ","221,924 ","220,057 ","240,494 ","212,741 ","209,033 ","141,815 ","93,512 ","145,996 ","223,717 ","234,654 ","187,681 ","186,929 "
10066.0,Green Mountain Transit Authority,VP,DO,"Burlington, VT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10069.0,"Regional Transportation Program, Inc.",DR,DO,"Portland, ME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10086.0,Cooperative Alliance for Seacoast Transportation,DR,DO,"Dover--Rochester, NH--ME","2,144 ","1,940 ","2,081 ","2,097 ","2,129 ","1,925 ","2,061 ","2,038 ","1,847 ","2,142 ","1,989 ","2,023 ","2,274 ","1,947 ","1,436 ",770 ,839 ,"1,054 ","1,269 ","1,249 ","1,290 ","1,373 ","1,264 ","1,230 ","1,137 ","1,110 ","1,416 ","1,388 ","1,239 ","1,358 ","1,373 ","1,543 ","1,561 ","1,530 ","1,536 ","1,534 ","1,337 ","1,330 ","1,787 ","1,693 ","1,816 ","1,838 ","1,573 ","1,736 ","1,862 ","2,016 ","1,892 ","1,769 ","1,611 ","1,538 ","2,030 ","1,870 ","2,139 ","1,974 ","1,815 ","2,184 ","2,168 ","2,311 ","2,184 ","1,986 "
10086.0,Cooperative Alliance for Seacoast Transportation,MB,DO,"Dover--Rochester, NH--ME","31,443 ","29,577 ","32,777 ","33,734 ","35,717 ","33,439 ","34,018 ","36,719 ","33,155 ","37,489 ","31,181 ","31,800 ","33,304 ","30,283 ","24,782 ",0 ,"5,403 ","12,458 ","16,205 ","16,366 ","17,867 ","18,721 ","16,216 ","17,317 ","16,757 ","16,047 ","20,528 ","19,761 ","19,029 ","20,624 ","21,011 ","21,479 ","19,874 ","20,813 ","19,425 ","21,589 ","16,959 ","17,827 ","22,715 ","21,952 ","20,316 ","20,280 ","19,164 ","21,058 ","20,315 ","21,059 ","19,244 ","18,958 ","17,807 ","18,392 ","22,108 ","20,687 ","23,905 ","26,395 ","25,078 ","28,733 ","25,656 ","28,387 ","25,937 ","26,575 "
10086.0,Cooperative Alliance for Seacoast Transportation,MB,PT,"Dover--Rochester, NH--ME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10087.0,City of Nashua,DR,DO,"Nashua, NH--MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10087.0,City of Nashua,DR,PT,"Nashua, NH--MA","1,451 ","1,406 ","1,540 ","1,635 ","1,648 ","1,508 ","1,539 ","1,742 ","1,585 ","1,749 ","1,558 ","1,321 ","1,515 ","1,252 ","1,336 ","2,875 ","2,958 ","1,389 ",932 ,735 ,758 ,767 ,788 ,722 ,627 ,730 ,910 ,982 ,967 ,"1,051 ","1,036 ","1,018 ","1,097 ","1,115 ","1,087 ","1,044 ",894 ,923 ,"1,235 ","1,126 ","1,089 ","1,173 ",967 ,"1,209 ","1,241 ","1,175 ","1,198 ","1,109 ","1,109 ","1,076 ","1,195 ","1,159 ","1,255 ","1,064 ","1,080 ","1,403 ","1,290 ","1,291 ","1,305 ","1,092 "
10087.0,City of Nashua,MB,DO,"Nashua, NH--MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10087.0,City of Nashua,MB,PT,"Nashua, NH--MA","34,768 ","32,442 ","35,720 ","37,798 ","38,407 ","34,430 ","36,703 ","39,407 ","36,127 ","39,994 ","35,644 ","32,319 ","35,229 ","34,018 ","23,569 ",0 ,0 ,"6,848 ","11,734 ","14,859 ","17,398 ","18,882 ","17,953 ","18,352 ","17,386 ","16,527 ","20,956 ","21,331 ","21,222 ","22,561 ","23,332 ","23,389 ","23,964 ","24,322 ","23,463 ","23,209 ","19,353 ","20,197 ","25,018 ","24,456 ","24,221 ","26,778 ","25,273 ","28,462 ","26,845 ","26,954 ","29,941 ","27,225 ","24,525 ","21,010 ","23,417 ","21,845 ","22,830 ","23,890 ","24,788 ","30,901 ","29,882 ","33,138 ","32,334 ","28,681 "
10088.0,Casco Bay Island Transit District,FB,DO,"Portland, ME","43,659 ","36,469 ","44,928 ","52,119 ","84,713 ","127,007 ","207,264 ","213,498 ","119,055 ","81,284 ","50,520 ","43,917 ","44,370 ","39,346 ","28,506 ","10,184 ","21,435 ","39,849 ","84,979 ","104,222 ","79,605 ","60,506 ","36,448 ","30,422 ","25,956 ","22,085 ","30,817 ","44,062 ","76,478 ","119,681 ","169,078 ","165,916 ","112,313 ","80,091 ","46,286 ","39,706 ","30,630 ","32,497 ","42,226 ","52,839 ","81,961 ","129,940 ","196,289 ","161,212 ","103,658 ","78,155 ","49,097 ","41,865 ","39,696 ","33,326 ","35,948 ","54,530 ","90,836 ","119,543 ","193,084 ","191,255 ","125,840 ","85,339 ","54,127 ","45,323 "
10089.0,Transit Express,MB,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10095.0,"Northeast Transportation Company, Inc.",DR,DO,"Waterbury, CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10095.0,"Northeast Transportation Company, Inc.",MB,DO,"Waterbury, CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10096.0,City of Bangor,DR,PT,"Bangor, ME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10096.0,City of Bangor,DR,TX,"Bangor, ME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10096.0,City of Bangor,MB,DO,"Bangor, ME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10098.0,"Western Maine Transportation Services, Inc.",CB,DO,"Lewiston, ME","1,940 ","1,316 ","1,161 ",698 ,675 ,340 ,645 ,730 ,475 ,570 ,767 ,"1,230 ","1,417 ","1,578 ",604 ,274 ,397 ,382 ,529 ,425 ,459 ,467 ,504 ,856 ,"1,013 ",880 ,933 ,659 ,518 ,603 ,538 ,580 ,672 ,773 ,793 ,"1,049 ","1,004 ","1,051 ","1,236 ",929 ,951 ,916 ,"1,098 ","1,124 ","1,181 ","1,007 ","1,214 ","1,645 ","1,919 ","1,757 ","1,974 ","1,375 ","1,316 ","1,629 ","1,995 ","2,338 ","2,194 ","2,350 ","2,639 ","2,881 "
10098.0,"Western Maine Transportation Services, Inc.",DR,DO,"Lewiston, ME","4,539 ","3,872 ","4,828 ","4,941 ","4,601 ","3,371 ","3,385 ","3,061 ","3,639 ","3,908 ","3,101 ","2,880 ","3,488 ","2,437 ","1,964 ",297 ,330 ,484 ,855 ,901 ,"1,440 ","1,705 ","1,169 ",979 ,"1,136 ","1,056 ","1,921 ","1,878 ","2,067 ","2,151 ","2,214 ","2,166 ","2,361 ","2,743 ","2,788 ","2,626 ","2,247 ","2,329 ","3,440 ","2,974 ","3,079 ","3,198 ","2,845 ","3,350 ","3,067 ","3,120 ","3,031 ","2,747 ","2,661 ","2,549 ","3,279 ","2,597 ","3,192 ","3,325 ","3,342 ","3,487 ","3,255 ","3,232 ","3,395 ","2,822 "
10098.0,"Western Maine Transportation Services, Inc.",MB,DO,"Lewiston, ME","35,519 ","37,896 ","34,137 ","16,562 ","2,693 ","1,795 ","2,094 ","2,029 ","1,814 ","1,828 ","4,159 ","25,739 ","33,782 ","40,828 ","15,199 ",381 ,397 ,600 ,609 ,622 ,577 ,750 ,"1,783 ","10,405 ","17,454 ","16,710 ","11,884 ","3,732 ",768 ,969 ,931 ,932 ,"1,007 ","1,051 ","2,535 ","16,311 ","13,860 ","18,926 ","13,610 ","4,466 ","1,114 ","1,314 ","1,168 ","1,343 ","1,340 ","1,312 ","3,719 ","21,108 ","20,994 ","21,489 ","20,748 ","8,383 ","2,234 ","2,704 ","2,555 ","3,001 ","2,807 ","3,011 ","6,283 ","23,088 "
10102.0,Connecticut Department of Transportation,CB,PT,"Hartford, CT","14,071 ","12,426 ","13,492 ","13,922 ","13,701 ","12,637 ","12,912 ","12,358 ","11,894 ","13,355 ","10,859 ","9,636 ","13,677 ","12,394 ","6,707 ",979 ,868 ,"1,094 ","1,533 ","1,363 ","1,688 ","1,406 ","1,047 ",962 ,"1,080 ","1,101 ","1,345 ","1,228 ","1,262 ","1,636 ","1,548 ","4,132 ","16,876 ","17,809 ","14,843 ","9,268 ","3,511 ","12,418 ","16,227 ","21,210 ","15,211 ","17,108 ","16,567 ","21,841 ","32,707 ","32,673 ","29,812 ","21,594 ","24,854 ","30,689 ","30,743 ","23,264 ","15,825 ","14,927 ","13,139 ","17,690 ","27,621 ","30,860 ","25,496 ","17,115 "
10102.0,Connecticut Department of Transportation,CR,PT,"Hartford, CT","42,677 ","45,478 ","50,684 ","52,433 ","59,371 ","56,310 ","62,203 ","65,828 ","65,808 ","56,966 ","51,238 ","51,481 ","48,797 ","45,193 ","23,740 ","1,399 ","1,544 ","3,463 ","5,387 ","5,391 ","5,962 ","5,873 ","4,919 ","4,223 ","4,206 ","3,866 ","5,380 ","6,173 ","8,333 ","10,898 ","14,504 ","13,081 ","13,709 ","14,840 ","14,371 ","12,693 ","7,524 ","10,168 ","14,519 ","14,576 ","16,730 ","16,741 ","20,496 ","19,517 ","17,380 ","15,885 ","19,006 ","16,159 ","15,883 ","12,617 ","16,308 ","14,030 ","16,716 ","15,650 ","17,173 ","16,833 ","10,107 ","9,513 ","11,573 ","11,122 "
10102.0,Connecticut Department of Transportation,MB,PT,"Hartford, CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10105.0,Cape Cod Regional Transit Authority,CB,PT,"Barnstable Town, MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10105.0,Cape Cod Regional Transit Authority,DR,PT,"Barnstable Town, MA","37,177 ","35,802 ","40,221 ","40,156 ","41,748 ","37,872 ","45,586 ","46,368 ","44,647 ","47,778 ","42,098 ","41,444 ","44,450 ","40,270 ","24,596 ","3,884 ","4,375 ","6,559 ","7,468 ","11,310 ","12,857 ","15,242 ","13,578 ","14,592 ","13,430 ","14,079 ","19,165 ","18,153 ","19,083 ","19,905 ","13,252 ","12,564 ","13,148 ","12,220 ","12,835 ","12,575 ","10,106 ","11,357 ","14,993 ","13,248 ","14,020 ","13,186 ","12,461 ","13,882 ","14,729 ","14,290 ","13,790 ","13,333 ","13,831 ","13,204 ","15,785 ","13,713 ","15,153 ","13,344 ","12,764 ","14,561 ","16,026 ","16,689 ","16,040 ","15,183 "
10105.0,Cape Cod Regional Transit Authority,DR,TX,"Barnstable Town, MA","9,243 ","8,114 ","8,806 ","9,251 ","9,501 ","8,777 ","9,446 ","9,353 ","9,056 ","9,875 ","9,022 ","9,130 ","9,890 ","9,081 ","6,972 ","3,227 ","3,740 ","4,735 ","5,348 ","5,908 ","6,132 ","6,674 ","6,407 ","5,902 ","6,086 ","6,160 ","7,169 ","6,952 ","7,080 ","7,329 ",203 ,230 ,232 ,245 ,249 ,261 ,230 ,210 ,268 ,244 ,231 ,246 ,221 ,240 ,297 ,335 ,202 ,198 ,152 ,113 ,164 ,138 ,184 ,176 ,208 ,242 ,240 ,279 ,209 ,203 
